Year,Round,Circuit,Driver,Constructor,Status,Altitude,Type,is_mechanical_dnf,Engine_Cycle_Pos
2014,19,abu_dhabi,GRO,Lotus F1,+1 Lap,10.0,Permanent,0,5
2014,19,abu_dhabi,ROS,Mercedes,+1 Lap,10.0,Permanent,0,5
2014,19,abu_dhabi,GUT,Sauber,+1 Lap,10.0,Permanent,0,5
2014,19,abu_dhabi,SUT,Sauber,+1 Lap,10.0,Permanent,0,5
2014,19,abu_dhabi,STE,Caterham,+1 Lap,10.0,Permanent,0,5
2014,19,abu_dhabi,KOB,Caterham,Retired,10.0,Permanent,0,5
2014,19,abu_dhabi,MAL,Lotus F1,Power Unit,10.0,Permanent,1,5
2014,19,abu_dhabi,KVY,Toro Rosso,Power Unit,10.0,Permanent,1,5
2015,1,melbourne,HAM,Mercedes,Finished,5.0,Street,0,1
2015,1,melbourne,ROS,Mercedes,Finished,5.0,Street,0,1
2015,1,melbourne,VET,Ferrari,Finished,5.0,Street,0,1
2015,1,melbourne,MAS,Williams,Finished,5.0,Street,0,1
2015,1,melbourne,NAS,Sauber,Finished,5.0,Street,0,1
2015,1,melbourne,RIC,Red Bull,+1 Lap,5.0,Street,0,1
2015,1,melbourne,HUL,Force India,+1 Lap,5.0,Street,0,1
2015,1,melbourne,ERI,Sauber,+1 Lap,5.0,Street,0,1
2015,1,melbourne,SAI,Toro Rosso,+1 Lap,5.0,Street,0,1
2015,1,melbourne,PER,Force India,+1 Lap,5.0,Street,0,1
2015,1,melbourne,BUT,McLaren,+2 Laps,5.0,Street,0,1
2015,1,melbourne,RAI,Ferrari,Wheel,5.0,Street,0,1
2015,1,melbourne,VER,Toro Rosso,Engine,5.0,Street,1,1
2015,1,melbourne,GRO,Lotus F1,Power loss,5.0,Street,0,1
2015,1,melbourne,KVY,Red Bull,Withdrew,5.0,Street,0,1
2015,1,melbourne,MAG,McLaren,Withdrew,5.0,Street,0,1
2015,1,melbourne,BOT,Williams,Withdrew,5.0,Street,0,1
2015,2,kuala_lumpur,VET,Ferrari,Finished,18.0,Permanent,0,2
2015,2,kuala_lumpur,HAM,Mercedes,Finished,18.0,Permanent,0,2
2015,2,kuala_lumpur,ROS,Mercedes,Finished,18.0,Permanent,0,2
2015,2,kuala_lumpur,RAI,Ferrari,Finished,18.0,Permanent,0,2
2015,2,kuala_lumpur,BOT,Williams,Finished,18.0,Permanent,0,2
2015,2,kuala_lumpur,MAS,Williams,Finished,18.0,Permanent,0,2
2015,2,kuala_lumpur,VER,Toro Rosso,Finished,18.0,Permanent,0,2
2015,2,kuala_lumpur,SAI,Toro Rosso,+1 Lap,18.0,Permanent,0,2
2015,2,kuala_lumpur,KVY,Red Bull,+1 Lap,18.0,Permanent,0,2
2015,2,kuala_lumpur,RIC,Red Bull,+1 Lap,18.0,Permanent,0,2
2015,2,kuala_lumpur,GRO,Lotus F1,+1 Lap,18.0,Permanent,0,2
2015,2,kuala_lumpur,NAS,Sauber,+1 Lap,18.0,Permanent,0,2
2015,2,kuala_lumpur,PER,Force India,+1 Lap,18.0,Permanent,0,2
2015,2,kuala_lumpur,HUL,Force India,+1 Lap,18.0,Permanent,0,2
2015,2,kuala_lumpur,MER,Manor Marussia,+3 Laps,18.0,Permanent,0,2
2015,2,kuala_lumpur,MAL,Lotus F1,Retired,18.0,Permanent,0,2
2015,2,kuala_lumpur,BUT,McLaren,Turbo,18.0,Permanent,0,2
2015,2,kuala_lumpur,ALO,McLaren,ERS,18.0,Permanent,0,2
2015,2,kuala_lumpur,ERI,Sauber,Spun off,18.0,Permanent,0,2
2015,2,kuala_lumpur,STE,Manor Marussia,Fuel system,18.0,Permanent,0,2
2015,3,shanghai,HAM,Mercedes,Finished,5.0,Permanent,0,3
2015,3,shanghai,ROS,Mercedes,Finished,5.0,Permanent,0,3
2015,3,shanghai,VET,Ferrari,Finished,5.0,Permanent,0,3
2015,3,shanghai,RAI,Ferrari,Finished,5.0,Permanent,0,3
2015,3,shanghai,MAS,Williams,Finished,5.0,Permanent,0,3
2015,3,shanghai,BOT,Williams,Finished,5.0,Permanent,0,3
2015,3,shanghai,GRO,Lotus F1,Finished,5.0,Permanent,0,3
2015,3,shanghai,NAS,Sauber,Finished,5.0,Permanent,0,3
2015,3,shanghai,RIC,Red Bull,Finished,5.0,Permanent,0,3
2015,3,shanghai,ERI,Sauber,+1 Lap,5.0,Permanent,0,3
2015,3,shanghai,PER,Force India,+1 Lap,5.0,Permanent,0,3
2015,3,shanghai,ALO,McLaren,+1 Lap,5.0,Permanent,0,3
2015,3,shanghai,SAI,Toro Rosso,+1 Lap,5.0,Permanent,0,3
2015,3,shanghai,BUT,McLaren,+1 Lap,5.0,Permanent,0,3
2015,3,shanghai,STE,Manor Marussia,+2 Laps,5.0,Permanent,0,3
2015,3,shanghai,MER,Manor Marussia,+2 Laps,5.0,Permanent,0,3
2015,3,shanghai,VER,Toro Rosso,Transmission,5.0,Permanent,0,3
2015,3,shanghai,MAL,Lotus F1,Brakes,5.0,Permanent,0,3
2015,3,shanghai,KVY,Red Bull,Power Unit,5.0,Permanent,1,3
2015,3,shanghai,HUL,Force India,Gearbox,5.0,Permanent,1,3
2015,4,sakhir,HAM,Mercedes,Finished,2.0,Permanent,0,4
2015,4,sakhir,RAI,Ferrari,Finished,2.0,Permanent,0,4
2015,4,sakhir,ROS,Mercedes,Finished,2.0,Permanent,0,4
2015,4,sakhir,BOT,Williams,Finished,2.0,Permanent,0,4
2015,4,sakhir,VET,Ferrari,Finished,2.0,Permanent,0,4
2015,4,sakhir,RIC,Red Bull,Finished,2.0,Permanent,0,4
2015,4,sakhir,GRO,Lotus F1,Finished,2.0,Permanent,0,4
2015,4,sakhir,PER,Force India,+1 Lap,2.0,Permanent,0,4
2015,4,sakhir,KVY,Red Bull,+1 Lap,2.0,Permanent,0,4
2015,4,sakhir,MAS,Williams,+1 Lap,2.0,Permanent,0,4
2015,4,sakhir,ALO,McLaren,+1 Lap,2.0,Permanent,0,4
2015,4,sakhir,NAS,Sauber,+1 Lap,2.0,Permanent,0,4
2015,4,sakhir,HUL,Force India,+1 Lap,2.0,Permanent,0,4
2015,4,sakhir,ERI,Sauber,+1 Lap,2.0,Permanent,0,4
2015,4,sakhir,MAL,Lotus F1,+1 Lap,2.0,Permanent,0,4
2015,4,sakhir,STE,Manor Marussia,+2 Laps,2.0,Permanent,0,4
2015,4,sakhir,MER,Manor Marussia,+3 Laps,2.0,Permanent,0,4
2015,4,sakhir,VER,Toro Rosso,Electrical,2.0,Permanent,1,4
2015,4,sakhir,SAI,Toro Rosso,Engine,2.0,Permanent,1,4
2015,4,sakhir,BUT,McLaren,ERS,2.0,Permanent,0,4
2015,5,barcelona,ROS,Mercedes,Finished,155.0,Permanent,0,5
2015,5,barcelona,HAM,Mercedes,Finished,155.0,Permanent,0,5
2015,5,barcelona,VET,Ferrari,Finished,155.0,Permanent,0,5
2015,5,barcelona,BOT,Williams,Finished,155.0,Permanent,0,5
2015,5,barcelona,RAI,Ferrari,Finished,155.0,Permanent,0,5
2015,5,barcelona,MAS,Williams,Finished,155.0,Permanent,0,5
2015,5,barcelona,RIC,Red Bull,+1 Lap,155.0,Permanent,0,5
2015,5,barcelona,GRO,Lotus F1,+1 Lap,155.0,Permanent,0,5
2015,5,barcelona,SAI,Toro Rosso,+1 Lap,155.0,Permanent,0,5
2015,5,barcelona,KVY,Red Bull,+1 Lap,155.0,Permanent,0,5
2015,5,barcelona,VER,Toro Rosso,+1 Lap,155.0,Permanent,0,5
2015,5,barcelona,NAS,Sauber,+1 Lap,155.0,Permanent,0,5
2015,5,barcelona,PER,Force India,+1 Lap,155.0,Permanent,0,5
2015,5,barcelona,ERI,Sauber,+1 Lap,155.0,Permanent,0,5
2015,5,barcelona,HUL,Force India,+1 Lap,155.0,Permanent,0,5
2015,5,barcelona,BUT,McLaren,+1 Lap,155.0,Permanent,0,5
2015,5,barcelona,STE,Manor Marussia,+3 Laps,155.0,Permanent,0,5
2015,5,barcelona,MER,Manor Marussia,+4 Laps,155.0,Permanent,0,5
2015,5,barcelona,ALO,McLaren,Brakes,155.0,Permanent,0,5
2015,6,monte_carlo,ROS,Mercedes,Finished,69.0,Street,0,6
2015,6,monte_carlo,VET,Ferrari,Finished,69.0,Street,0,6
2015,6,monte_carlo,HAM,Mercedes,Finished,69.0,Street,0,6
2015,6,monte_carlo,KVY,Red Bull,Finished,69.0,Street,0,6
2015,6,monte_carlo,RIC,Red Bull,Finished,69.0,Street,0,6
2015,6,monte_carlo,RAI,Ferrari,Finished,69.0,Street,0,6
2015,6,monte_carlo,PER,Force India,Finished,69.0,Street,0,6
2015,6,monte_carlo,BUT,McLaren,Finished,69.0,Street,0,6
2015,6,monte_carlo,NAS,Sauber,Finished,69.0,Street,0,6
2015,6,monte_carlo,SAI,Toro Rosso,Finished,69.0,Street,0,6
2015,6,monte_carlo,HUL,Force India,Finished,69.0,Street,0,6
2015,6,monte_carlo,GRO,Lotus F1,Finished,69.0,Street,0,6
2015,6,monte_carlo,ERI,Sauber,Finished,69.0,Street,0,6
2015,6,monte_carlo,BOT,Williams,Finished,69.0,Street,0,6
2015,6,monte_carlo,MAS,Williams,+1 Lap,69.0,Street,0,6
2015,6,monte_carlo,MER,Manor Marussia,+2 Laps,69.0,Street,0,6
2015,6,monte_carlo,STE,Manor Marussia,+2 Laps,69.0,Street,0,6
2015,6,monte_carlo,ALO,McLaren,Gearbox,69.0,Street,1,6
2015,6,monte_carlo,MAL,Lotus F1,Brakes,69.0,Street,0,6
2015,7,montreal,HAM,Mercedes,Finished,13.0,Street,0,7
2015,7,montreal,ROS,Mercedes,Finished,13.0,Street,0,7
2015,7,montreal,BOT,Williams,Finished,13.0,Street,0,7
2015,7,montreal,RAI,Ferrari,Finished,13.0,Street,0,7
2015,7,montreal,VET,Ferrari,Finished,13.0,Street,0,7
2015,7,montreal,MAS,Williams,Finished,13.0,Street,0,7
2015,7,montreal,MAL,Lotus F1,Finished,13.0,Street,0,7
2015,7,montreal,HUL,Force India,+1 Lap,13.0,Street,0,7
2015,7,montreal,KVY,Red Bull,+1 Lap,13.0,Street,0,7
2015,7,montreal,GRO,Lotus F1,+1 Lap,13.0,Street,0,7
2015,7,montreal,PER,Force India,+1 Lap,13.0,Street,0,7
2015,7,montreal,SAI,Toro Rosso,+1 Lap,13.0,Street,0,7
2015,7,montreal,RIC,Red Bull,+1 Lap,13.0,Street,0,7
2015,7,montreal,ERI,Sauber,+1 Lap,13.0,Street,0,7
2015,7,montreal,VER,Toro Rosso,+1 Lap,13.0,Street,0,7
2015,7,montreal,NAS,Sauber,+2 Laps,13.0,Street,0,7
2015,7,montreal,STE,Manor Marussia,+4 Laps,13.0,Street,0,7
2015,7,montreal,MER,Manor Marussia,Retired,13.0,Street,0,7
2015,7,montreal,BUT,McLaren,Retired,13.0,Street,0,7
2015,7,montreal,ALO,McLaren,Engine,13.0,Street,1,7
2015,8,spielberg,ROS,Mercedes,Finished,677.0,Permanent,0,1
2015,8,spielberg,HAM,Mercedes,Finished,677.0,Permanent,0,1
2015,8,spielberg,MAS,Williams,Finished,677.0,Permanent,0,1
2015,8,spielberg,VET,Ferrari,Finished,677.0,Permanent,0,1
2015,8,spielberg,BOT,Williams,Finished,677.0,Permanent,0,1
2015,8,spielberg,HUL,Force India,Finished,677.0,Permanent,0,1
2015,8,spielberg,MAL,Lotus F1,+1 Lap,677.0,Permanent,0,1
2015,8,spielberg,VER,Toro Rosso,+1 Lap,677.0,Permanent,0,1
2015,8,spielberg,PER,Force India,+1 Lap,677.0,Permanent,0,1
2015,8,spielberg,RIC,Red Bull,+1 Lap,677.0,Permanent,0,1
2015,8,spielberg,NAS,Sauber,+1 Lap,677.0,Permanent,0,1
2015,8,spielberg,KVY,Red Bull,+1 Lap,677.0,Permanent,0,1
2015,8,spielberg,ERI,Sauber,+2 Laps,677.0,Permanent,0,1
2015,8,spielberg,MER,Manor Marussia,+3 Laps,677.0,Permanent,0,1
2015,8,spielberg,GRO,Lotus F1,Gearbox,677.0,Permanent,1,1
2015,8,spielberg,SAI,Toro Rosso,Power loss,677.0,Permanent,0,1
2015,8,spielberg,BUT,McLaren,Retired,677.0,Permanent,0,1
2015,8,spielberg,STE,Manor Marussia,Oil leak,677.0,Permanent,0,1
2015,9,silverstone,HAM,Mercedes,Finished,153.0,Permanent,0,2
2015,9,silverstone,ROS,Mercedes,Finished,153.0,Permanent,0,2
2015,9,silverstone,VET,Ferrari,Finished,153.0,Permanent,0,2
2015,9,silverstone,MAS,Williams,Finished,153.0,Permanent,0,2
2015,9,silverstone,BOT,Williams,Finished,153.0,Permanent,0,2
2015,9,silverstone,KVY,Red Bull,Finished,153.0,Permanent,0,2
2015,9,silverstone,HUL,Force India,Finished,153.0,Permanent,0,2
2015,9,silverstone,RAI,Ferrari,+1 Lap,153.0,Permanent,0,2
2015,9,silverstone,PER,Force India,+1 Lap,153.0,Permanent,0,2
2015,9,silverstone,ALO,McLaren,+1 Lap,153.0,Permanent,0,2
2015,9,silverstone,ERI,Sauber,+1 Lap,153.0,Permanent,0,2
2015,9,silverstone,MER,Manor Marussia,+3 Laps,153.0,Permanent,0,2
2015,9,silverstone,STE,Manor Marussia,+3 Laps,153.0,Permanent,0,2
2015,9,silverstone,SAI,Toro Rosso,Electrical,153.0,Permanent,1,2
2015,9,silverstone,RIC,Red Bull,Electrical,153.0,Permanent,1,2
2015,9,silverstone,VER,Toro Rosso,Spun off,153.0,Permanent,0,2
2015,9,silverstone,NAS,Sauber,Gearbox,153.0,Permanent,1,2
2015,10,budapest,VET,Ferrari,Finished,236.0,Permanent,0,3
2015,10,budapest,KVY,Red Bull,Finished,236.0,Permanent,0,3
2015,10,budapest,RIC,Red Bull,Finished,236.0,Permanent,0,3
2015,10,budapest,VER,Toro Rosso,Finished,236.0,Permanent,0,3
2015,10,budapest,ALO,McLaren,Finished,236.0,Permanent,0,3
2015,10,budapest,HAM,Mercedes,Finished,236.0,Permanent,0,3
2015,10,budapest,GRO,Lotus F1,Finished,236.0,Permanent,0,3
2015,10,budapest,ROS,Mercedes,Finished,236.0,Permanent,0,3
2015,10,budapest,BUT,McLaren,Finished,236.0,Permanent,0,3
2015,10,budapest,ERI,Sauber,Finished,236.0,Permanent,0,3
2015,10,budapest,NAS,Sauber,Finished,236.0,Permanent,0,3
2015,10,budapest,MAS,Williams,Finished,236.0,Permanent,0,3
2015,10,budapest,BOT,Williams,Finished,236.0,Permanent,0,3
2015,10,budapest,MAL,Lotus F1,Finished,236.0,Permanent,0,3
2015,10,budapest,MER,Manor Marussia,+2 Laps,236.0,Permanent,0,3
2015,10,budapest,STE,Manor Marussia,+4 Laps,236.0,Permanent,0,3
2015,10,budapest,SAI,Toro Rosso,Electrical,236.0,Permanent,1,3
2015,10,budapest,RAI,Ferrari,Power Unit,236.0,Permanent,1,3
2015,10,budapest,PER,Force India,Suspension,236.0,Permanent,0,3
2015,10,budapest,HUL,Force India,Front wing,236.0,Permanent,0,3
2015,11,spa,HAM,Mercedes,Finished,418.0,Permanent,0,4
2015,11,spa,ROS,Mercedes,Finished,418.0,Permanent,0,4
2015,11,spa,GRO,Lotus F1,Finished,418.0,Permanent,0,4
2015,11,spa,KVY,Red Bull,Finished,418.0,Permanent,0,4
2015,11,spa,PER,Force India,Finished,418.0,Permanent,0,4
2015,11,spa,MAS,Williams,Finished,418.0,Permanent,0,4
2015,11,spa,RAI,Ferrari,Finished,418.0,Permanent,0,4
2015,11,spa,VER,Toro Rosso,Finished,418.0,Permanent,0,4
2015,11,spa,BOT,Williams,Power Unit,418.0,Permanent,1,4
2015,11,spa,ERI,Sauber,Finished,418.0,Permanent,0,4
2015,11,spa,NAS,Sauber,Finished,418.0,Permanent,0,4
2015,11,spa,VET,Ferrari,Tyre,418.0,Permanent,0,4
2015,11,spa,ALO,McLaren,+1 Lap,418.0,Permanent,0,4
2015,11,spa,BUT,McLaren,+1 Lap,418.0,Permanent,0,4
2015,11,spa,MER,Manor Marussia,+1 Lap,418.0,Permanent,0,4
2015,11,spa,STE,Manor Marussia,+1 Lap,418.0,Permanent,0,4
2015,11,spa,SAI,Toro Rosso,Power Unit,418.0,Permanent,1,4
2015,11,spa,RIC,Red Bull,Power Unit,418.0,Permanent,1,4
2015,11,spa,MAL,Lotus F1,Engine,418.0,Permanent,1,4
2015,11,spa,HUL,Force India,Power loss,418.0,Permanent,0,4
2015,12,monza,HAM,Mercedes,Finished,162.0,Permanent,0,5
2015,12,monza,VET,Ferrari,Finished,162.0,Permanent,0,5
2015,12,monza,MAS,Williams,Finished,162.0,Permanent,0,5
2015,12,monza,BOT,Williams,Finished,162.0,Permanent,0,5
2015,12,monza,RAI,Ferrari,Finished,162.0,Permanent,0,5
2015,12,monza,PER,Force India,Finished,162.0,Permanent,0,5
2015,12,monza,HUL,Force India,+1 Lap,162.0,Permanent,0,5
2015,12,monza,RIC,Red Bull,+1 Lap,162.0,Permanent,0,5
2015,12,monza,ERI,Sauber,+1 Lap,162.0,Permanent,0,5
2015,12,monza,KVY,Red Bull,+1 Lap,162.0,Permanent,0,5
2015,12,monza,SAI,Toro Rosso,+1 Lap,162.0,Permanent,0,5
2015,12,monza,VER,Toro Rosso,+1 Lap,162.0,Permanent,0,5
2015,12,monza,NAS,Sauber,+1 Lap,162.0,Permanent,0,5
2015,12,monza,BUT,McLaren,+1 Lap,162.0,Permanent,0,5
2015,12,monza,STE,Manor Marussia,+2 Laps,162.0,Permanent,0,5
2015,12,monza,MER,Manor Marussia,+2 Laps,162.0,Permanent,0,5
2015,12,monza,ROS,Mercedes,+3 Laps,162.0,Permanent,0,5
2015,12,monza,ALO,McLaren,+6 Laps,162.0,Permanent,0,5
2015,13,marina_bay,VET,Ferrari,Finished,15.0,Street,0,6
2015,13,marina_bay,RIC,Red Bull,Finished,15.0,Street,0,6
2015,13,marina_bay,RAI,Ferrari,Finished,15.0,Street,0,6
2015,13,marina_bay,ROS,Mercedes,Finished,15.0,Street,0,6
2015,13,marina_bay,BOT,Williams,Finished,15.0,Street,0,6
2015,13,marina_bay,KVY,Red Bull,Finished,15.0,Street,0,6
2015,13,marina_bay,PER,Force India,Finished,15.0,Street,0,6
2015,13,marina_bay,VER,Toro Rosso,Finished,15.0,Street,0,6
2015,13,marina_bay,SAI,Toro Rosso,Finished,15.0,Street,0,6
2015,13,marina_bay,NAS,Sauber,Finished,15.0,Street,0,6
2015,13,marina_bay,ERI,Sauber,Finished,15.0,Street,0,6
2015,13,marina_bay,MAL,Lotus F1,Finished,15.0,Street,0,6
2015,13,marina_bay,GRO,Lotus F1,Tyre,15.0,Street,0,6
2015,13,marina_bay,RSS,Manor Marussia,+2 Laps,15.0,Street,0,6
2015,13,marina_bay,STE,Manor Marussia,+2 Laps,15.0,Street,0,6
2015,13,marina_bay,BUT,McLaren,Gearbox,15.0,Street,1,6
2015,13,marina_bay,ALO,McLaren,Gearbox,15.0,Street,1,6
2015,13,marina_bay,HAM,Mercedes,Throttle,15.0,Street,0,6
2015,13,marina_bay,MAS,Williams,Gearbox,15.0,Street,1,6
2015,14,suzuka,HAM,Mercedes,Finished,45.0,Permanent,0,7
2015,14,suzuka,ROS,Mercedes,Finished,45.0,Permanent,0,7
2015,14,suzuka,VET,Ferrari,Finished,45.0,Permanent,0,7
2015,14,suzuka,RAI,Ferrari,Finished,45.0,Permanent,0,7
2015,14,suzuka,BOT,Williams,Finished,45.0,Permanent,0,7
2015,14,suzuka,HUL,Force India,Finished,45.0,Permanent,0,7
2015,14,suzuka,GRO,Lotus F1,Finished,45.0,Permanent,0,7
2015,14,suzuka,MAL,Lotus F1,Finished,45.0,Permanent,0,7
2015,14,suzuka,VER,Toro Rosso,Finished,45.0,Permanent,0,7
2015,14,suzuka,SAI,Toro Rosso,+1 Lap,45.0,Permanent,0,7
2015,14,suzuka,ALO,McLaren,+1 Lap,45.0,Permanent,0,7
2015,14,suzuka,PER,Force India,+1 Lap,45.0,Permanent,0,7
2015,14,suzuka,KVY,Red Bull,+1 Lap,45.0,Permanent,0,7
2015,14,suzuka,ERI,Sauber,+1 Lap,45.0,Permanent,0,7
2015,14,suzuka,RIC,Red Bull,+1 Lap,45.0,Permanent,0,7
2015,14,suzuka,BUT,McLaren,+1 Lap,45.0,Permanent,0,7
2015,14,suzuka,MAS,Williams,+2 Laps,45.0,Permanent,0,7
2015,14,suzuka,RSS,Manor Marussia,+2 Laps,45.0,Permanent,0,7
2015,14,suzuka,STE,Manor Marussia,+3 Laps,45.0,Permanent,0,7
2015,14,suzuka,NAS,Sauber,Retired,45.0,Permanent,0,7
2015,15,sochi,HAM,Mercedes,Finished,2.0,Street,0,1
2015,15,sochi,VET,Ferrari,Finished,2.0,Street,0,1
2015,15,sochi,PER,Force India,Finished,2.0,Street,0,1
2015,15,sochi,MAS,Williams,Finished,2.0,Street,0,1
2015,15,sochi,KVY,Red Bull,Finished,2.0,Street,0,1
2015,15,sochi,NAS,Sauber,Finished,2.0,Street,0,1
2015,15,sochi,MAL,Lotus F1,Finished,2.0,Street,0,1
2015,15,sochi,RAI,Ferrari,Finished,2.0,Street,0,1
2015,15,sochi,BUT,McLaren,Finished,2.0,Street,0,1
2015,15,sochi,VER,Toro Rosso,Finished,2.0,Street,0,1
2015,15,sochi,ALO,McLaren,Finished,2.0,Street,0,1
2015,15,sochi,MER,Manor Marussia,+1 Lap,2.0,Street,0,1
2015,15,sochi,STE,Manor Marussia,+2 Laps,2.0,Street,0,1
2015,15,sochi,RIC,Red Bull,Suspension,2.0,Street,0,1
2015,15,sochi,SAI,Toro Rosso,Brakes,2.0,Street,0,1
2015,15,sochi,ROS,Mercedes,Throttle,2.0,Street,0,1
2015,16,austin,HAM,Mercedes,Finished,161.0,Permanent,0,2
2015,16,austin,ROS,Mercedes,Finished,161.0,Permanent,0,2
2015,16,austin,VET,Ferrari,Finished,161.0,Permanent,0,2
2015,16,austin,VER,Toro Rosso,Finished,161.0,Permanent,0,2
2015,16,austin,PER,Force India,Finished,161.0,Permanent,0,2
2015,16,austin,BUT,McLaren,Finished,161.0,Permanent,0,2
2015,16,austin,SAI,Toro Rosso,Finished,161.0,Permanent,0,2
2015,16,austin,MAL,Lotus F1,Finished,161.0,Permanent,0,2
2015,16,austin,NAS,Sauber,Finished,161.0,Permanent,0,2
2015,16,austin,RIC,Red Bull,Finished,161.0,Permanent,0,2
2015,16,austin,ALO,McLaren,Finished,161.0,Permanent,0,2
2015,16,austin,RSS,Manor Marussia,Finished,161.0,Permanent,0,2
2015,16,austin,ERI,Sauber,Retired,161.0,Permanent,0,2
2015,16,austin,RAI,Ferrari,Brake duct,161.0,Permanent,0,2
2015,16,austin,MAS,Williams,Retired,161.0,Permanent,0,2
2015,16,austin,GRO,Lotus F1,Retired,161.0,Permanent,0,2
2015,16,austin,BOT,Williams,Retired,161.0,Permanent,0,2
2015,16,austin,STE,Manor Marussia,Retired,161.0,Permanent,0,2
2015,17,mexico_city,ROS,Mercedes,Finished,2285.0,Permanent,0,3
2015,17,mexico_city,HAM,Mercedes,Finished,2285.0,Permanent,0,3
2015,17,mexico_city,BOT,Williams,Finished,2285.0,Permanent,0,3
2015,17,mexico_city,KVY,Red Bull,Finished,2285.0,Permanent,0,3
2015,17,mexico_city,RIC,Red Bull,Finished,2285.0,Permanent,0,3
2015,17,mexico_city,MAS,Williams,Finished,2285.0,Permanent,0,3
2015,17,mexico_city,HUL,Force India,Finished,2285.0,Permanent,0,3
2015,17,mexico_city,PER,Force India,Finished,2285.0,Permanent,0,3
2015,17,mexico_city,VER,Toro Rosso,Finished,2285.0,Permanent,0,3
2015,17,mexico_city,GRO,Lotus F1,Finished,2285.0,Permanent,0,3
2015,17,mexico_city,MAL,Lotus F1,Finished,2285.0,Permanent,0,3
2015,17,mexico_city,ERI,Sauber,Finished,2285.0,Permanent,0,3
2015,17,mexico_city,SAI,Toro Rosso,Finished,2285.0,Permanent,0,3
2015,17,mexico_city,BUT,McLaren,Finished,2285.0,Permanent,0,3
2015,17,mexico_city,RSS,Manor Marussia,+2 Laps,2285.0,Permanent,0,3
2015,17,mexico_city,STE,Manor Marussia,+2 Laps,2285.0,Permanent,0,3
2015,17,mexico_city,NAS,Sauber,Brakes,2285.0,Permanent,0,3
2015,17,mexico_city,ALO,McLaren,Retired,2285.0,Permanent,0,3
2015,18,são_paulo,ROS,Mercedes,Finished,785.0,Permanent,0,4
2015,18,são_paulo,HAM,Mercedes,Finished,785.0,Permanent,0,4
2015,18,são_paulo,VET,Ferrari,Finished,785.0,Permanent,0,4
2015,18,são_paulo,RAI,Ferrari,Finished,785.0,Permanent,0,4
2015,18,são_paulo,BOT,Williams,+1 Lap,785.0,Permanent,0,4
2015,18,são_paulo,HUL,Force India,+1 Lap,785.0,Permanent,0,4
2015,18,são_paulo,KVY,Red Bull,+1 Lap,785.0,Permanent,0,4
2015,18,são_paulo,GRO,Lotus F1,+1 Lap,785.0,Permanent,0,4
2015,18,são_paulo,VER,Toro Rosso,+1 Lap,785.0,Permanent,0,4
2015,18,são_paulo,MAL,Lotus F1,+1 Lap,785.0,Permanent,0,4
2015,18,são_paulo,RIC,Red Bull,+1 Lap,785.0,Permanent,0,4
2015,18,são_paulo,PER,Force India,+1 Lap,785.0,Permanent,0,4
2015,18,são_paulo,NAS,Sauber,+1 Lap,785.0,Permanent,0,4
2015,18,são_paulo,BUT,McLaren,+1 Lap,785.0,Permanent,0,4
2015,18,são_paulo,ALO,McLaren,+1 Lap,785.0,Permanent,0,4
2015,18,são_paulo,ERI,Sauber,+2 Laps,785.0,Permanent,0,4
2015,18,são_paulo,STE,Manor Marussia,+4 Laps,785.0,Permanent,0,4
2015,18,são_paulo,RSS,Manor Marussia,+4 Laps,785.0,Permanent,0,4
2015,18,são_paulo,SAI,Toro Rosso,Retired,785.0,Permanent,0,4
2015,18,são_paulo,MAS,Williams,Excluded,785.0,Permanent,0,4
2015,19,abu_dhabi,ROS,Mercedes,Finished,10.0,Permanent,0,5
2015,19,abu_dhabi,HAM,Mercedes,Finished,10.0,Permanent,0,5
2015,19,abu_dhabi,RAI,Ferrari,Finished,10.0,Permanent,0,5
2015,19,abu_dhabi,VET,Ferrari,Finished,10.0,Permanent,0,5
2015,19,abu_dhabi,PER,Force India,Finished,10.0,Permanent,0,5
2015,19,abu_dhabi,RIC,Red Bull,Finished,10.0,Permanent,0,5
2015,19,abu_dhabi,HUL,Force India,Finished,10.0,Permanent,0,5
2015,19,abu_dhabi,MAS,Williams,Finished,10.0,Permanent,0,5
2015,19,abu_dhabi,GRO,Lotus F1,Finished,10.0,Permanent,0,5
2015,19,abu_dhabi,KVY,Red Bull,Finished,10.0,Permanent,0,5
2015,19,abu_dhabi,SAI,Toro Rosso,Finished,10.0,Permanent,0,5
2015,19,abu_dhabi,BUT,McLaren,+1 Lap,10.0,Permanent,0,5
2015,19,abu_dhabi,BOT,Williams,+1 Lap,10.0,Permanent,0,5
2015,19,abu_dhabi,ERI,Sauber,+1 Lap,10.0,Permanent,0,5
2015,19,abu_dhabi,NAS,Sauber,+1 Lap,10.0,Permanent,0,5
2015,19,abu_dhabi,VER,Toro Rosso,+1 Lap,10.0,Permanent,0,5
2015,19,abu_dhabi,ALO,McLaren,+2 Laps,10.0,Permanent,0,5
2015,19,abu_dhabi,STE,Manor Marussia,+2 Laps,10.0,Permanent,0,5
2015,19,abu_dhabi,MER,Manor Marussia,+3 Laps,10.0,Permanent,0,5
2016,1,melbourne,ROS,Mercedes,Finished,5.0,Street,0,1
2016,1,melbourne,HAM,Mercedes,Finished,5.0,Street,0,1
2016,1,melbourne,VET,Ferrari,Finished,5.0,Street,0,1
2016,1,melbourne,RIC,Red Bull,Finished,5.0,Street,0,1
